dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
21/09/2021,21,9,2021,891,7,Sweden,SE,SWE,10327589,Europe
2/6/2020,2,6,2020,900,36,Sweden,SE,SWE,10327589,Europe
15/10/2020,15,10,2020,902,3,Sweden,SE,SWE,10327589,Europe
12/10/2021,12,10,2021,905,4,Sweden,SE,SWE,10327589,Europe
12/11/2021,12,11,2021,911,6,Sweden,SE,SWE,10327589,Europe
13/10/2020,13,10,2020,916,1,Sweden,SE,SWE,10327589,Europe
27/08/2021,27,8,2021,917,0,Sweden,SE,SWE,10327589,Europe
11/11/2021,11,11,2021,925,8,Sweden,SE,SWE,10327589,Europe
5/12/2021,5,12,2021,927,6,Sweden,SE,SWE,10327589,Europe
9/6/2020,9,6,2020,937,33,Sweden,SE,SWE,10327589,Europe
22/11/2021,22,11,2021,952,3,Sweden,SE,SWE,10327589,Europe
3/8/2021,3,8,2021,959,0,Sweden,SE,SWE,10327589,Europe
14/10/2020,14,10,2020,968,2,Sweden,SE,SWE,10327589,Europe
29/10/2021,29,10,2021,977,4,Sweden,SE,SWE,10327589,Europe
4/6/2021,4,6,2021,989,14,Sweden,SE,SWE,10327589,Europe
16/09/2021,16,9,2021,994,12,Sweden,SE,SWE,10327589,Europe
7/2/2021,7,2,2021,1013,29,Sweden,SE,SWE,10327589,Europe
13/08/2021,13,8,2021,1016,2,Sweden,SE,SWE,10327589,Europe
10/11/2021,10,11,2021,1020,2,Sweden,SE,SWE,10327589,Europe
31/08/2021,31,8,2021,1022,2,Sweden,SE,SWE,10327589,Europe
19/08/2021,19,8,2021,1028,2,Sweden,SE,SWE,10327589,Europe
13/06/2020,13,6,2020,1032,33,Sweden,SE,SWE,10327589,Europe
4/6/2020,4,6,2020,1039,44,Sweden,SE,SWE,10327589,Europe
12/8/2021,12,8,2021,1040,1,Sweden,SE,SWE,10327589,Europe
14/03/2021,14,3,2021,1040,22,Sweden,SE,SWE,10327589,Europe
3/6/2020,3,6,2020,1046,28,Sweden,SE,SWE,10327589,Europe
20/08/2021,20,8,2021,1047,2,Sweden,SE,SWE,10327589,Europe
11/8/2021,11,8,2021,1057,0,Sweden,SE,SWE,10327589,Europe
27/09/2021,27,9,2021,1069,3,Sweden,SE,SWE,10327589,Europe
26/10/2020,26,10,2020,1069,11,Sweden,SE,SWE,10327589,Europe
18/10/2021,18,10,2021,1078,6,Sweden,SE,SWE,10327589,Europe
28/10/2021,28,10,2021,1079,6,Sweden,SE,SWE,10327589,Europe
3/6/2021,3,6,2021,1080,6,Sweden,SE,SWE,10327589,Europe
20/11/2021,20,11,2021,1092,2,Sweden,SE,SWE,10327589,Europe
1/9/2021,1,9,2021,1103,2,Sweden,SE,SWE,10327589,Europe
14/09/2021,14,9,2021,1114,7,Sweden,SE,SWE,10327589,Europe
11/10/2021,11,10,2021,1121,5,Sweden,SE,SWE,10327589,Europe
18/11/2021,18,11,2021,1130,4,Sweden,SE,SWE,10327589,Europe
5/6/2020,5,6,2020,1146,37,Sweden,SE,SWE,10327589,Europe
24/01/2021,24,1,2021,1147,51,Sweden,SE,SWE,10327589,Europe
2/8/2021,2,8,2021,1151,0,Sweden,SE,SWE,10327589,Europe
2/11/2021,2,11,2021,1162,5,Sweden,SE,SWE,10327589,Europe
31/01/2021,31,1,2021,1164,39,Sweden,SE,SWE,10327589,Europe
20/09/2021,20,9,2021,1178,4,Sweden,SE,SWE,10327589,Europe
16/10/2020,16,10,2020,1179,2,Sweden,SE,SWE,10327589,Europe
8/6/2021,8,6,2021,1183,4,Sweden,SE,SWE,10327589,Europe
15/09/2021,15,9,2021,1184,8,Sweden,SE,SWE,10327589,Europe
4/10/2021,4,10,2021,1192,5,Sweden,SE,SWE,10327589,Europe
24/05/2021,24,5,2021,1195,4,Sweden,SE,SWE,10327589,Europe
10/8/2021,10,8,2021,1201,1,Sweden,SE,SWE,10327589,Europe
26/06/2020,26,6,2020,1204,11,Sweden,SE,SWE,10327589,Europe
17/11/2021,17,11,2021,1206,4,Sweden,SE,SWE,10327589,Europe
19/06/2020,19,6,2020,1209,30,Sweden,SE,SWE,10327589,Europe
16/06/2020,16,6,2020,1209,28,Sweden,SE,SWE,10327589,Europe
14/02/2021,14,2,2021,1211,28,Sweden,SE,SWE,10327589,Europe
28/02/2021,28,2,2021,1242,25,Sweden,SE,SWE,10327589,Europe
17/01/2021,17,1,2021,1250,61,Sweden,SE,SWE,10327589,Europe
26/10/2021,26,10,2021,1262,4,Sweden,SE,SWE,10327589,Europe
24/08/2021,24,8,2021,1270,5,Sweden,SE,SWE,10327589,Europe
26/08/2021,26,8,2021,1271,1,Sweden,SE,SWE,10327589,Europe
18/08/2021,18,8,2021,1275,1,Sweden,SE,SWE,10327589,Europe
25/06/2020,25,6,2020,1276,23,Sweden,SE,SWE,10327589,Europe
20/10/2020,20,10,2020,1289,4,Sweden,SE,SWE,10327589,Europe
11/6/2020,11,6,2020,1293,35,Sweden,SE,SWE,10327589,Europe
16/11/2021,16,11,2021,1296,5,Sweden,SE,SWE,10327589,Europe
1/11/2020,1,11,2020,1297,22,Sweden,SE,SWE,10327589,Europe
23/06/2020,23,6,2020,1309,25,Sweden,SE,SWE,10327589,Europe
19/11/2021,19,11,2021,1314,6,Sweden,SE,SWE,10327589,Europe
9/11/2021,9,11,2021,1321,8,Sweden,SE,SWE,10327589,Europe
3/9/2021,3,9,2021,1323,3,Sweden,SE,SWE,10327589,Europe
12/6/2020,12,6,2020,1329,29,Sweden,SE,SWE,10327589,Europe
17/08/2021,17,8,2021,1330,3,Sweden,SE,SWE,10327589,Europe
29/11/2021,29,11,2021,1347,6,Sweden,SE,SWE,10327589,Europe
2/6/2021,2,6,2021,1364,6,Sweden,SE,SWE,10327589,Europe
8/9/2021,8,9,2021,1395,10,Sweden,SE,SWE,10327589,Europe
7/9/2021,7,9,2021,1399,4,Sweden,SE,SWE,10327589,Europe
16/05/2021,16,5,2021,1408,13,Sweden,SE,SWE,10327589,Europe
26/05/2021,26,5,2021,1418,9,Sweden,SE,SWE,10327589,Europe
2/9/2021,2,9,2021,1425,6,Sweden,SE,SWE,10327589,Europe
10/6/2020,10,6,2020,1437,39,Sweden,SE,SWE,10327589,Europe
4/4/2021,4,4,2021,1449,14,Sweden,SE,SWE,10327589,Europe
7/3/2021,7,3,2021,1451,17,Sweden,SE,SWE,10327589,Europe
17/06/2020,17,6,2020,1457,32,Sweden,SE,SWE,10327589,Europe
12/12/2021,12,12,2021,1475,3,Sweden,SE,SWE,10327589,Europe
24/10/2020,24,10,2020,1477,8,Sweden,SE,SWE,10327589,Europe
9/9/2021,9,9,2021,1479,8,Sweden,SE,SWE,10327589,Europe
9/8/2021,9,8,2021,1485,0,Sweden,SE,SWE,10327589,Europe
18/06/2020,18,6,2020,1494,29,Sweden,SE,SWE,10327589,Europe
8/2/2021,8,2,2021,1505,39,Sweden,SE,SWE,10327589,Europe
10/9/2021,10,9,2021,1515,11,Sweden,SE,SWE,10327589,Europe
25/08/2021,25,8,2021,1515,3,Sweden,SE,SWE,10327589,Europe
1/2/2021,1,2,2021,1552,46,Sweden,SE,SWE,10327589,Europe
2/11/2020,2,11,2020,1569,20,Sweden,SE,SWE,10327589,Europe
21/10/2020,21,10,2020,1571,3,Sweden,SE,SWE,10327589,Europe
21/03/2021,21,3,2021,1579,18,Sweden,SE,SWE,10327589,Europe
15/11/2020,15,11,2020,1581,39,Sweden,SE,SWE,10327589,Europe
21/02/2021,21,2,2021,1599,21,Sweden,SE,SWE,10327589,Europe
9/5/2021,9,5,2021,1657,16,Sweden,SE,SWE,10327589,Europe
22/10/2020,22,10,2020,1666,9,Sweden,SE,SWE,10327589,Europe
24/06/2020,24,6,2020,1696,22,Sweden,SE,SWE,10327589,Europe
23/08/2021,23,8,2021,1708,5,Sweden,SE,SWE,10327589,Europe
2/5/2021,2,5,2021,1718,12,Sweden,SE,SWE,10327589,Europe
25/04/2021,25,4,2021,1756,20,Sweden,SE,SWE,10327589,Europe
27/11/2021,27,11,2021,1759,2,Sweden,SE,SWE,10327589,Europe
16/08/2021,16,8,2021,1781,0,Sweden,SE,SWE,10327589,Europe
26/12/2021,26,12,2021,1791,4,Sweden,SE,SWE,10327589,Europe
6/12/2020,6,12,2020,1803,81,Sweden,SE,SWE,10327589,Europe
23/10/2020,23,10,2020,1867,7,Sweden,SE,SWE,10327589,Europe
25/01/2021,25,1,2021,1884,59,Sweden,SE,SWE,10327589,Europe
31/05/2021,31,5,2021,1898,6,Sweden,SE,SWE,10327589,Europe
15/02/2021,15,2,2021,1902,23,Sweden,SE,SWE,10327589,Europe
22/05/2021,22,5,2021,1909,10,Sweden,SE,SWE,10327589,Europe
30/05/2021,30,5,2021,1948,8,Sweden,SE,SWE,10327589,Europe
28/03/2021,28,3,2021,1980,17,Sweden,SE,SWE,10327589,Europe
8/3/2021,8,3,2021,1982,24,Sweden,SE,SWE,10327589,Europe
19/12/2021,19,12,2021,2019,6,Sweden,SE,SWE,10327589,Europe
26/11/2021,26,11,2021,2025,2,Sweden,SE,SWE,10327589,Europe
23/11/2021,23,11,2021,2077,4,Sweden,SE,SWE,10327589,Europe
4/12/2021,4,12,2021,2084,4,Sweden,SE,SWE,10327589,Europe
8/11/2020,8,11,2020,2097,22,Sweden,SE,SWE,10327589,Europe
17/05/2021,17,5,2021,2106,9,Sweden,SE,SWE,10327589,Europe
24/11/2021,24,11,2021,2107,2,Sweden,SE,SWE,10327589,Europe
18/01/2021,18,1,2021,2112,72,Sweden,SE,SWE,10327589,Europe
25/11/2021,25,11,2021,2114,0,Sweden,SE,SWE,10327589,Europe
13/09/2021,13,9,2021,2137,8,Sweden,SE,SWE,10327589,Europe
3/12/2021,3,12,2021,2154,2,Sweden,SE,SWE,10327589,Europe
16/01/2021,16,1,2021,2160,83,Sweden,SE,SWE,10327589,Europe
6/9/2021,6,9,2021,2179,4,Sweden,SE,SWE,10327589,Europe
17/06/2021,17,6,2021,2190,1,Sweden,SE,SWE,10327589,Europe
2/12/2021,2,12,2021,2208,4,Sweden,SE,SWE,10327589,Europe
6/12/2021,6,12,2021,2254,5,Sweden,SE,SWE,10327589,Europe
21/05/2021,21,5,2021,2317,12,Sweden,SE,SWE,10327589,Europe
10/1/2021,10,1,2021,2317,92,Sweden,SE,SWE,10327589,Europe
6/2/2021,6,2,2021,2333,33,Sweden,SE,SWE,10327589,Europe
30/08/2021,30,8,2021,2354,3,Sweden,SE,SWE,10327589,Europe
25/12/2021,25,12,2021,2364,8,Sweden,SE,SWE,10327589,Europe
28/01/2021,28,1,2021,2368,55,Sweden,SE,SWE,10327589,Europe
23/01/2021,23,1,2021,2368,64,Sweden,SE,SWE,10327589,Europe
11/4/2021,11,4,2021,2390,17,Sweden,SE,SWE,10327589,Europe
11/12/2021,11,12,2021,2395,8,Sweden,SE,SWE,10327589,Europe
27/10/2020,27,10,2020,2414,9,Sweden,SE,SWE,10327589,Europe
22/11/2020,22,11,2020,2422,59,Sweden,SE,SWE,10327589,Europe
1/12/2021,1,12,2021,2424,2,Sweden,SE,SWE,10327589,Europe
10/5/2021,10,5,2021,2460,22,Sweden,SE,SWE,10327589,Europe
18/04/2021,18,4,2021,2514,16,Sweden,SE,SWE,10327589,Europe
2/1/2021,2,1,2021,2530,99,Sweden,SE,SWE,10327589,Europe
22/02/2021,22,2,2021,2542,25,Sweden,SE,SWE,10327589,Europe
16/11/2020,16,11,2020,2544,37,Sweden,SE,SWE,10327589,Europe
14/05/2021,14,5,2021,2579,24,Sweden,SE,SWE,10327589,Europe
1/1/2021,1,1,2021,2618,87,Sweden,SE,SWE,10327589,Europe
30/11/2021,30,11,2021,2657,5,Sweden,SE,SWE,10327589,Europe
22/03/2021,22,3,2021,2687,16,Sweden,SE,SWE,10327589,Europe
30/01/2021,30,1,2021,2695,57,Sweden,SE,SWE,10327589,Europe
13/12/2021,13,12,2021,2712,6,Sweden,SE,SWE,10327589,Europe
19/04/2021,19,4,2021,2713,15,Sweden,SE,SWE,10327589,Europe
15/03/2021,15,3,2021,2715,21,Sweden,SE,SWE,10327589,Europe
25/05/2021,25,5,2021,2739,8,Sweden,SE,SWE,10327589,Europe
29/11/2020,29,11,2020,2753,50,Sweden,SE,SWE,10327589,Europe
3/1/2021,3,1,2021,2754,83,Sweden,SE,SWE,10327589,Europe
13/02/2021,13,2,2021,2771,25,Sweden,SE,SWE,10327589,Europe
20/02/2021,20,2,2021,2781,29,Sweden,SE,SWE,10327589,Europe
1/6/2021,1,6,2021,2783,1,Sweden,SE,SWE,10327589,Europe
25/12/2020,25,12,2020,2793,106,Sweden,SE,SWE,10327589,Europe
1/3/2021,1,3,2021,2827,24,Sweden,SE,SWE,10327589,Europe
10/12/2021,10,12,2021,2866,3,Sweden,SE,SWE,10327589,Europe
29/03/2021,29,3,2021,2962,23,Sweden,SE,SWE,10327589,Europe
26/12/2020,26,12,2020,2966,94,Sweden,SE,SWE,10327589,Europe
31/10/2020,31,10,2020,2987,13,Sweden,SE,SWE,10327589,Europe
20/12/2021,20,12,2021,3037,7,Sweden,SE,SWE,10327589,Europe
13/12/2020,13,12,2020,3057,71,Sweden,SE,SWE,10327589,Europe
3/5/2021,3,5,2021,3069,19,Sweden,SE,SWE,10327589,Europe
26/04/2021,26,4,2021,3069,11,Sweden,SE,SWE,10327589,Europe
9/12/2021,9,12,2021,3072,6,Sweden,SE,SWE,10327589,Europe
5/4/2021,5,4,2021,3103,24,Sweden,SE,SWE,10327589,Europe
27/02/2021,27,2,2021,3107,19,Sweden,SE,SWE,10327589,Europe
20/05/2021,20,5,2021,3166,12,Sweden,SE,SWE,10327589,Europe
27/12/2020,27,12,2020,3208,99,Sweden,SE,SWE,10327589,Europe
8/12/2021,8,12,2021,3255,5,Sweden,SE,SWE,10327589,Europe
5/2/2021,5,2,2021,3260,36,Sweden,SE,SWE,10327589,Europe
29/10/2020,29,10,2020,3262,9,Sweden,SE,SWE,10327589,Europe
7/12/2021,7,12,2021,3333,8,Sweden,SE,SWE,10327589,Europe
28/10/2020,28,10,2020,3389,9,Sweden,SE,SWE,10327589,Europe
18/12/2021,18,12,2021,3390,11,Sweden,SE,SWE,10327589,Europe
4/2/2021,4,2,2021,3396,30,Sweden,SE,SWE,10327589,Europe
3/4/2021,3,4,2021,3403,18,Sweden,SE,SWE,10327589,Europe
19/05/2021,19,5,2021,3410,7,Sweden,SE,SWE,10327589,Europe
6/3/2021,6,3,2021,3454,12,Sweden,SE,SWE,10327589,Europe
12/4/2021,12,4,2021,3472,16,Sweden,SE,SWE,10327589,Europe
30/11/2020,30,11,2020,3480,67,Sweden,SE,SWE,10327589,Europe
14/11/2020,14,11,2020,3513,38,Sweden,SE,SWE,10327589,Europe
14/12/2020,14,12,2020,3534,94,Sweden,SE,SWE,10327589,Europe
12/2/2021,12,2,2021,3569,28,Sweden,SE,SWE,10327589,Europe
3/11/2020,3,11,2020,3608,20,Sweden,SE,SWE,10327589,Europe
22/01/2021,22,1,2021,3722,59,Sweden,SE,SWE,10327589,Europe
9/11/2020,9,11,2020,3725,35,Sweden,SE,SWE,10327589,Europe
3/2/2021,3,2,2021,3737,52,Sweden,SE,SWE,10327589,Europe
20/12/2020,20,12,2020,3752,94,Sweden,SE,SWE,10327589,Europe
7/12/2020,7,12,2020,3782,58,Sweden,SE,SWE,10327589,Europe
11/2/2021,11,2,2021,3805,33,Sweden,SE,SWE,10327589,Europe
28/11/2020,28,11,2020,3825,50,Sweden,SE,SWE,10327589,Europe
23/11/2020,23,11,2020,3877,55,Sweden,SE,SWE,10327589,Europe
13/05/2021,13,5,2021,3918,19,Sweden,SE,SWE,10327589,Europe
13/03/2021,13,3,2021,3953,19,Sweden,SE,SWE,10327589,Europe
15/05/2021,15,5,2021,3969,12,Sweden,SE,SWE,10327589,Europe
15/12/2021,15,12,2021,4009,5,Sweden,SE,SWE,10327589,Europe
19/02/2021,19,2,2021,4028,25,Sweden,SE,SWE,10327589,Europe
30/10/2020,30,10,2020,4056,9,Sweden,SE,SWE,10327589,Europe
14/12/2021,14,12,2021,4064,3,Sweden,SE,SWE,10327589,Europe
5/3/2021,5,3,2021,4069,15,Sweden,SE,SWE,10327589,Europe
9/2/2021,9,2,2021,4069,25,Sweden,SE,SWE,10327589,Europe
27/01/2021,27,1,2021,4106,54,Sweden,SE,SWE,10327589,Europe
16/12/2021,16,12,2021,4116,10,Sweden,SE,SWE,10327589,Europe
18/02/2021,18,2,2021,4134,18,Sweden,SE,SWE,10327589,Europe
17/12/2021,17,12,2021,4180,7,Sweden,SE,SWE,10327589,Europe
26/01/2021,26,1,2021,4186,67,Sweden,SE,SWE,10327589,Europe
21/01/2021,21,1,2021,4198,88,Sweden,SE,SWE,10327589,Europe
15/01/2021,15,1,2021,4205,90,Sweden,SE,SWE,10327589,Europe
16/02/2021,16,2,2021,4206,22,Sweden,SE,SWE,10327589,Europe
29/01/2021,29,1,2021,4252,58,Sweden,SE,SWE,10327589,Europe
2/2/2021,2,2,2021,4315,43,Sweden,SE,SWE,10327589,Europe
10/2/2021,10,2,2021,4353,27,Sweden,SE,SWE,10327589,Europe
20/03/2021,20,3,2021,4380,25,Sweden,SE,SWE,10327589,Europe
7/11/2020,7,11,2020,4451,27,Sweden,SE,SWE,10327589,Europe
6/11/2020,6,11,2020,4454,25,Sweden,SE,SWE,10327589,Europe
17/11/2020,17,11,2020,4458,44,Sweden,SE,SWE,10327589,Europe
8/5/2021,8,5,2021,4476,19,Sweden,SE,SWE,10327589,Europe
4/11/2020,4,11,2020,4482,21,Sweden,SE,SWE,10327589,Europe
21/11/2020,21,11,2020,4492,51,Sweden,SE,SWE,10327589,Europe
10/11/2020,10,11,2020,4497,35,Sweden,SE,SWE,10327589,Europe
24/04/2021,24,4,2021,4568,13,Sweden,SE,SWE,10327589,Europe
26/02/2021,26,2,2021,4583,18,Sweden,SE,SWE,10327589,Europe
18/05/2021,18,5,2021,4642,9,Sweden,SE,SWE,10327589,Europe
11/1/2021,11,1,2021,4648,89,Sweden,SE,SWE,10327589,Europe
21/12/2021,21,12,2021,4668,6,Sweden,SE,SWE,10327589,Europe
19/01/2021,19,1,2021,4732,92,Sweden,SE,SWE,10327589,Europe
9/1/2021,9,1,2021,4736,89,Sweden,SE,SWE,10327589,Europe
14/01/2021,14,1,2021,4743,95,Sweden,SE,SWE,10327589,Europe
5/11/2020,5,11,2020,4744,22,Sweden,SE,SWE,10327589,Europe
1/5/2021,1,5,2021,4753,12,Sweden,SE,SWE,10327589,Europe
25/02/2021,25,2,2021,4831,20,Sweden,SE,SWE,10327589,Europe
5/12/2020,5,12,2020,4864,43,Sweden,SE,SWE,10327589,Europe
3/3/2021,3,3,2021,4871,19,Sweden,SE,SWE,10327589,Europe
4/3/2021,4,3,2021,4883,19,Sweden,SE,SWE,10327589,Europe
20/01/2021,20,1,2021,4947,87,Sweden,SE,SWE,10327589,Europe
18/11/2020,18,11,2020,4961,50,Sweden,SE,SWE,10327589,Europe
17/02/2021,17,2,2021,4965,34,Sweden,SE,SWE,10327589,Europe
24/02/2021,24,2,2021,4977,26,Sweden,SE,SWE,10327589,Europe
17/04/2021,17,4,2021,4983,20,Sweden,SE,SWE,10327589,Europe
12/3/2021,12,3,2021,4995,19,Sweden,SE,SWE,10327589,Europe
6/1/2021,6,1,2021,5029,82,Sweden,SE,SWE,10327589,Europe
24/12/2020,24,12,2020,5036,88,Sweden,SE,SWE,10327589,Europe
22/12/2021,22,12,2021,5108,4,Sweden,SE,SWE,10327589,Europe
23/12/2021,23,12,2021,5128,7,Sweden,SE,SWE,10327589,Europe
21/12/2020,21,12,2020,5160,76,Sweden,SE,SWE,10327589,Europe
27/03/2021,27,3,2021,5196,19,Sweden,SE,SWE,10327589,Europe
7/5/2021,7,5,2021,5245,13,Sweden,SE,SWE,10327589,Europe
12/5/2021,12,5,2021,5269,11,Sweden,SE,SWE,10327589,Europe
1/1/2022,1,1,2022,5270,11,Sweden,SE,SWE,10327589,Europe
10/3/2021,10,3,2021,5328,21,Sweden,SE,SWE,10327589,Europe
11/3/2021,11,3,2021,5332,16,Sweden,SE,SWE,10327589,Europe
12/1/2021,12,1,2021,5338,89,Sweden,SE,SWE,10327589,Europe
19/03/2021,19,3,2021,5406,11,Sweden,SE,SWE,10327589,Europe
23/02/2021,23,2,2021,5407,13,Sweden,SE,SWE,10327589,Europe
30/04/2021,30,4,2021,5424,17,Sweden,SE,SWE,10327589,Europe
20/11/2020,20,11,2020,5458,45,Sweden,SE,SWE,10327589,Europe
23/04/2021,23,4,2021,5501,17,Sweden,SE,SWE,10327589,Europe
19/12/2020,19,12,2020,5509,80,Sweden,SE,SWE,10327589,Europe
12/11/2020,12,11,2020,5564,28,Sweden,SE,SWE,10327589,Europe
10/4/2021,10,4,2021,5626,11,Sweden,SE,SWE,10327589,Europe
24/11/2020,24,11,2020,5674,68,Sweden,SE,SWE,10327589,Europe
8/1/2021,8,1,2021,5692,99,Sweden,SE,SWE,10327589,Europe
11/11/2020,11,11,2020,5709,27,Sweden,SE,SWE,10327589,Europe
6/5/2021,6,5,2021,5716,10,Sweden,SE,SWE,10327589,Europe
2/1/2022,2,1,2022,5727,12,Sweden,SE,SWE,10327589,Europe
18/03/2021,18,3,2021,5736,18,Sweden,SE,SWE,10327589,Europe
24/12/2021,24,12,2021,5815,8,Sweden,SE,SWE,10327589,Europe
1/12/2020,1,12,2020,5819,67,Sweden,SE,SWE,10327589,Europe
9/3/2021,9,3,2021,5928,20,Sweden,SE,SWE,10327589,Europe
29/04/2021,29,4,2021,5931,19,Sweden,SE,SWE,10327589,Europe
25/11/2020,25,11,2020,6066,69,Sweden,SE,SWE,10327589,Europe
27/12/2021,27,12,2021,6126,11,Sweden,SE,SWE,10327589,Europe
2/3/2021,2,3,2021,6189,23,Sweden,SE,SWE,10327589,Europe
22/04/2021,22,4,2021,6250,16,Sweden,SE,SWE,10327589,Europe
26/03/2021,26,3,2021,6294,22,Sweden,SE,SWE,10327589,Europe
11/5/2021,11,5,2021,6311,10,Sweden,SE,SWE,10327589,Europe
25/03/2021,25,3,2021,6365,22,Sweden,SE,SWE,10327589,Europe
17/03/2021,17,3,2021,6431,19,Sweden,SE,SWE,10327589,Europe
16/04/2021,16,4,2021,6440,15,Sweden,SE,SWE,10327589,Europe
27/11/2020,27,11,2020,6462,65,Sweden,SE,SWE,10327589,Europe
5/5/2021,5,5,2021,6482,17,Sweden,SE,SWE,10327589,Europe
12/12/2020,12,12,2020,6538,68,Sweden,SE,SWE,10327589,Europe
2/12/2020,2,12,2020,6547,71,Sweden,SE,SWE,10327589,Europe
13/01/2021,13,1,2021,6595,91,Sweden,SE,SWE,10327589,Europe
22/12/2020,22,12,2020,6595,93,Sweden,SE,SWE,10327589,Europe
10/12/2020,10,12,2020,6693,86,Sweden,SE,SWE,10327589,Europe
13/11/2020,13,11,2020,6730,33,Sweden,SE,SWE,10327589,Europe
16/03/2021,16,3,2021,6787,16,Sweden,SE,SWE,10327589,Europe
6/4/2021,6,4,2021,6813,13,Sweden,SE,SWE,10327589,Europe
2/4/2021,2,4,2021,6837,22,Sweden,SE,SWE,10327589,Europe
26/11/2020,26,11,2020,6903,60,Sweden,SE,SWE,10327589,Europe
1/4/2021,1,4,2021,6976,25,Sweden,SE,SWE,10327589,Europe
4/1/2021,4,1,2021,6983,86,Sweden,SE,SWE,10327589,Europe
3/12/2020,3,12,2020,6986,77,Sweden,SE,SWE,10327589,Europe
31/12/2020,31,12,2020,6999,110,Sweden,SE,SWE,10327589,Europe
15/12/2020,15,12,2020,7001,88,Sweden,SE,SWE,10327589,Europe
4/5/2021,4,5,2021,7035,13,Sweden,SE,SWE,10327589,Europe
28/12/2020,28,12,2020,7091,121,Sweden,SE,SWE,10327589,Europe
14/04/2021,14,4,2021,7093,28,Sweden,SE,SWE,10327589,Europe
28/04/2021,28,4,2021,7144,21,Sweden,SE,SWE,10327589,Europe
7/1/2021,7,1,2021,7149,103,Sweden,SE,SWE,10327589,Europe
27/04/2021,27,4,2021,7267,23,Sweden,SE,SWE,10327589,Europe
4/12/2020,4,12,2020,7338,70,Sweden,SE,SWE,10327589,Europe
8/12/2020,8,12,2020,7446,54,Sweden,SE,SWE,10327589,Europe
20/04/2021,20,4,2021,7538,26,Sweden,SE,SWE,10327589,Europe
5/1/2021,5,1,2021,7546,93,Sweden,SE,SWE,10327589,Europe
19/11/2020,19,11,2020,7609,46,Sweden,SE,SWE,10327589,Europe
9/4/2021,9,4,2021,7629,24,Sweden,SE,SWE,10327589,Europe
23/03/2021,23,3,2021,7652,14,Sweden,SE,SWE,10327589,Europe
15/04/2021,15,4,2021,7665,25,Sweden,SE,SWE,10327589,Europe
21/04/2021,21,4,2021,7706,24,Sweden,SE,SWE,10327589,Europe
24/03/2021,24,3,2021,7706,16,Sweden,SE,SWE,10327589,Europe
11/12/2020,11,12,2020,7717,89,Sweden,SE,SWE,10327589,Europe
8/4/2021,8,4,2021,7760,22,Sweden,SE,SWE,10327589,Europe
7/4/2021,7,4,2021,7824,22,Sweden,SE,SWE,10327589,Europe
18/12/2020,18,12,2020,7917,71,Sweden,SE,SWE,10327589,Europe
31/03/2021,31,3,2021,8292,24,Sweden,SE,SWE,10327589,Europe
9/12/2020,9,12,2020,8398,75,Sweden,SE,SWE,10327589,Europe
30/03/2021,30,3,2021,8468,16,Sweden,SE,SWE,10327589,Europe
16/12/2020,16,12,2020,8824,102,Sweden,SE,SWE,10327589,Europe
13/04/2021,13,4,2021,8870,21,Sweden,SE,SWE,10327589,Europe
29/12/2020,29,12,2020,8872,73,Sweden,SE,SWE,10327589,Europe
28/12/2021,28,12,2021,9232,11,Sweden,SE,SWE,10327589,Europe
17/12/2020,17,12,2020,9640,116,Sweden,SE,SWE,10327589,Europe
7/2/2022,7,2,2022,9671,9,Sweden,SE,SWE,10327589,Europe
3/1/2022,3,1,2022,9981,19,Sweden,SE,SWE,10327589,Europe
6/2/2022,6,2,2022,10075,18,Sweden,SE,SWE,10327589,Europe
30/12/2020,30,12,2020,10459,90,Sweden,SE,SWE,10327589,Europe
31/12/2021,31,12,2021,10599,7,Sweden,SE,SWE,10327589,Europe
29/12/2021,29,12,2021,10926,7,Sweden,SE,SWE,10327589,Europe
23/12/2020,23,12,2020,11376,87,Sweden,SE,SWE,10327589,Europe
30/12/2021,30,12,2021,11465,10,Sweden,SE,SWE,10327589,Europe
30/01/2022,30,1,2022,15069,31,Sweden,SE,SWE,10327589,Europe
10/1/2022,10,1,2022,15079,11,Sweden,SE,SWE,10327589,Europe
9/2/2022,9,2,2022,15490,1,Sweden,SE,SWE,10327589,Europe
9/1/2022,9,1,2022,16512,17,Sweden,SE,SWE,10327589,Europe
4/1/2022,4,1,2022,17574,18,Sweden,SE,SWE,10327589,Europe
6/1/2022,6,1,2022,17707,20,Sweden,SE,SWE,10327589,Europe
8/1/2022,8,1,2022,19500,21,Sweden,SE,SWE,10327589,Europe
8/2/2022,8,2,2022,19601,0,Sweden,SE,SWE,10327589,Europe
7/1/2022,7,1,2022,19924,17,Sweden,SE,SWE,10327589,Europe
5/2/2022,5,2,2022,19991,19,Sweden,SE,SWE,10327589,Europe
16/01/2022,16,1,2022,22077,36,Sweden,SE,SWE,10327589,Europe
11/1/2022,11,1,2022,22926,30,Sweden,SE,SWE,10327589,Europe
5/1/2022,5,1,2022,24083,17,Sweden,SE,SWE,10327589,Europe
17/01/2022,17,1,2022,24201,33,Sweden,SE,SWE,10327589,Europe
31/01/2022,31,1,2022,24802,37,Sweden,SE,SWE,10327589,Europe
4/2/2022,4,2,2022,25717,19,Sweden,SE,SWE,10327589,Europe
15/01/2022,15,1,2022,25789,23,Sweden,SE,SWE,10327589,Europe
